,Ticker
76028,RIA.F
76029,3136.HK
76030,0034.HK
76031,1270-OL.HK
76032,1881.HK
76033,HKT.BE
76034,3086.HK
76035,TLW.DU
76036,3024-OL.HK
76037,0008-OL.HK
76038,0435-OL.HK
76039,LIQ.MU
76040,L5R.F
76041,0083-OL.HK
76042,0287-OL.HK
76043,HYSNF
76044,0020-OL.HK
76045,3377-OL.HK
76046,TH3B.SG
76047,0666.HK
76048,1881-OL.HK
76049,0118-OL.HK
76050,0201.HK
76051,0097.HK
76052,HKU.BE
76053,3095-OL.HK
76054,3139-OL.HK
76055,3MG.F
76056,39J.F
76057,TH3B.MU
76058,3134.HK
76059,HP81.MU
76060,0054.HK
76061,2HK.F
76062,0669-OL.HK
76063,VS6.BE
76064,2996.HK
76065,SN37.BE
76066,3MG.SG
76067,TJN.F
76068,HKE.F
76069,1097-OL.HK
76070,0444-OL.HK
76071,3119.HK
76072,2993.HK
76073,0663-OL.HK
76074,3029.HK
76075,HKSAV.HE
76076,0222.HK
76077,HKCVF
76078,MX7A.BE
76079,1668-OL.HK
76080,0521-OL.HK
76081,L5R.SG
76082,NWD.HM
76083,0112-OL.HK
76084,900080.KQ
76085,0229-OL.HK
76086,0518.HK
76087,0226-OL.HK
76088,3140.HK
76089,0066-OL.HK
76090,TLW.SG
76091,SDH.BE
76092,0018-OL.HK
76093,0216.HK
76094,0882-OL.HK
76095,1203.HK
76096,0291-OL.HK
76097,83139-OL.HK
76098,8028.HK
76099,0282-OL.HK
76100,0089.HK
76101,0217-OL.HK
76102,0045-OL.HK
76103,MNA1.F
76104,0253-OL.HK
76105,0184-OL.HK
76106,0906-OL.HK
76107,0405.HK
76108,900050.KS
76109,HKT.MU
76110,2832.HK
76111,TLW.BE
76112,3102.HK
76113,CHK.BE
76114,3156.HK
76115,6161.HK
76116,CHK.F
76117,3085-OL.HK
76118,WHA.MU
76119,MRI.F
76120,SGI.F
76121,IB5A.MU
76122,0070.HK
76123,SHS.BE
76124,0570.HK
76125,0225-OL.HK
76126,6139-OL.HK
76127,3040.HK
76128,PREUF
76129,0244-OL.HK
76130,MRI.BE
76131,2778.HK
76132,0076-OL.HK
76133,8009-OL.HK
76134,0087-OL.HK
76135,KOX.F
76136,TBCN.MU
76137,3139.HK
76138,0536.HK
76139,SWI.DU
76140,0308-OL.HK
76141,8191.HK
76142,HYN.SG
76143,LEN.SW
76144,0821-OL.HK
76145,0004-OL.HK
76146,0219-OL.HK
76147,2811.HK
76148,3073-OL.HK
76149,0034-OL.HK
76150,HKR.F
76151,1426.HK
76152,3091.HK
76153,83095-OL.HK
76154,3095.HK
76155,3098.HK
76156,TNPRF
76157,8085-OL.HK
76158,0513-OL.HK
76159,4HK.SG
76160,3150.HK
76161,3040-OL.HK
76162,3180.HK
76163,2817-OL.HK
76164,4HK.F
76165,3129.HK
76166,TNCI.L
76167,0235-OL.HK
76168,0128.HK
76169,TBCN.BE
76170,0236-OL.HK
76171,IO5A.HM
76172,0263.HK
76173,0511-OL.HK
76174,SWI1.BE
76175,2638.HK
76176,1126.HK
76177,1275.HK
76178,MRU2.MU
76179,0226.HK
76180,2666-OL.HK
76181,MLTMT.PA
76182,TUGHF
76183,0112.HK
76184,3165.HK
76185,0666-OL.HK
76186,0248-OL.HK
76187,3056.HK
76188,0200-OL.HK
76189,2310.HK
76190,3149.HK
76191,3199.HK
76192,HKM1.SG
76193,0382-OL.HK
76194,OPQ.F
76195,0247-OL.HK
76196,900130.KQ
76197,0032.HK
76198,2666.HK
76199,3084.HK
76200,TLW.MU
76201,3064-OL.HK
76202,OMS1.F
76203,0345.HK
76204,0056.HK
76205,4SK.BE
76206,3008.HK
76207,0817-OL.HK
76208,0018.HK
76209,3141.HK
76210,0254-OL.HK
76211,HKBNF
76212,1058.HK
76213,0119.HK
76214,HP81.BE
76215,HKF.F
76216,3064.HK
76217,CHK.MU
76218,1639.HK
76219,IB5A.F
76220,HK4.SG
76221,0727.HK
76222,LHL.DE
76223,SGI.SG
76224,2824-OL.HK
76225,0103.HK
76226,0250-OL.HK
76227,HK51.BE
76228,0242-OL.HK
76229,3085.HK
76230,1029-OL.HK
76231,3031.HK
76232,3078.HK
76233,2909.HK
76234,2939.HK
76235,6808-OL.HK
76236,1208-OL.HK
76237,0992-OL.HK
76238,CHT.SW
76239,3147.HK
76240,MX7A.SG
76241,0277-OL.HK
76242,0518-OL.HK
76243,0191-OL.HK
76244,0639-OL.HK
76245,SJY.F
76246,3132.HK
76247,0604-OL.HK
76248,WSG.BE
76249,0089-OL.HK
76250,NC2B.SG
76251,LHL.MU
76252,8138-OL.HK
76253,0820.HK
76254,TJN.SG
76255,3089.HK
76256,SHG.F
76257,SW9.F
76258,2380-OL.HK
76259,0880-OL.HK
76260,3066-OL.HK
76261,2825-OL.HK
76262,3110.HK
76263,WHL.SG
76264,2824.HK
76265,2836-OL.HK
76266,8138.HK
76267,0040.HK
76268,0215-OL.HK
76269,2882-OL.HK
76270,3107.HK
76271,2835-OL.HK
76272,0966-OL.HK
76273,3069.HK
76274,HYN.BE
76275,MRCHF
76276,MOQZ
76277,IPHXF
76278,I8D.F
76279,HLUYY
76280,HLCN
76281,MYRK.BE
76282,0KE.F
76283,HLTH.A
76284,THKUF
76285,OS1.MU
76286,9HT.F
76287,HLS.F
76288,3SY.MU
76289,SOON.EX
76290,SOONE.SW
76291,TQT.F
76292,1616-OL.HK
76293,1020-OL.HK
76294,HLM.V
76295,HVP.F
76296,MTK.F
76297,VLON.SG
76298,1021-OL.HK
76299,SHRQ.F
76300,41S.F
76301,T8U.F
76302,USI.BE
76303,ISN.SW
76304,MKTZF
76305,PRBDF
76306,RRU.BE
76307,4OR.F
76308,2TS.SG
76309,3GU.BE
76310,30T.F
76311,W6Z.BE
76312,C6M.SG
76313,RS1.F
76314,USI.SG
76315,16A.F
76316,36P.BE
76317,1Z3.F
76318,UGD2.BE
76319,N2L.F
76320,8326.HK
76321,TXW.MU
76322,VTLN.BE
76323,KO9.F
76324,H27.SI
76325,IL3.MU
76326,KWK3.SG
76327,PFH.MU
76328,IOV.MU
76329,IMQ1.F
76330,RH.MX
76331,HLI.F
76332,W6Z.SG
76333,NGT.OL
76334,NNMTF
76335,TYG.BE
76336,1360-OL.HK
76337,TYU2.F
76338,3SI.MU
76339,SCP.F
76340,HL8.SG
76341,93M.DU
76342,RRU.F
76343,LU2.BE
76344,SLW.SG
76345,T8U.BE
76346,HLM-P.A
76347,1314-OL.HK
76348,NVAM.MU
76349,93M.BE
76350,RHSP.F
76351,PGH1.BE
76352,TPM.SG
76353,IFS.F
76354,0829-OL.HK
76355,16H.F
76356,OGM1.BE
76357,LKU.SG
76358,LKB.F
76359,SW7.F
76360,KD8.SW
76361,RRFF.EX
76362,PINR.TA
76363,B4O1.F
76364,KOA.DU
76365,TTI.MU
76366,INT.BE
76367,C6M.BE
76368,TTAM.TA
76369,RS1.SG
76370,W1U.BE
76371,OXKD8.SW
76372,HL9B.BE
76373,UT5A.MU
76374,35H.F
76375,C9IB.BE
76376,7S8.F
76377,TYG.SG
76378,PH2.F
76379,TW0.F
76380,RMGNU
76381,TTW.MU
76382,VNC.SG
76383,4W8.F
76384,1T7.F
76385,TTIF.EX
76386,3BG.F
76387,LTJ.MU
76388,UCH.BE
76389,TWG.F
76390,VN2.SG
76391,1NV.F
76392,5UI.F
76393,16H.SG
76394,I8D.HM
76395,SW7.SG
76396,NVAM.F
76397,SW7N.BE
76398,3SI.BE
76399,2700-OL.HK
76400,TGE.F
76401,MH4N.F
76402,HLS.HM
76403,4O7.SG
76404,722629.TWO
76405,MI2.F
76406,KPI1.HM
76407,UGD2.SG
76408,3M0.DU
76409,MZE.SG
76410,3688.TWO
76411,IRNHF
76412,SWTF.BE
76413,1JP.F
76414,MYRK.DE
76415,SBYA.F
76416,3NT.BE
76417,SIVE-BTA.ST
76418,BMO.SG
76419,NTIHF
76420,LTJ.F
76421,SNSX
76422,LEM.MX
76423,OS1.F
76424,HLBN.MU
76425,LU2.SG
76426,NVAM.BE
76427,SHR.BE
76428,BAJAJHLDNG.NS
76429,3M0.F
76430,0KE.BE
76431,WPOB.BE
76432,8SY.F
76433,C3K.F
76434,1RW.BE
76435,SLHG.EX
76436,KD8.SG
76437,HL9B.DU
76438,1087-OL.HK
76439,HL9B.SG
76440,WPOB.DU
76441,IFS.BE
76442,C6M.F
76443,KPI1.MU
76444,SW7.BE
76445,SQG.F
76446,TTI.HM
76447,PY0.F
76448,0OG.MU
76449,721781.TWO
76450,7S8.BE
76451,722956.TWO
76452,MYRK.F
76453,C9IB.MU
76454,MJ8.MU
76455,HOCN.SW
76456,0KE.MU
76457,UT5A.F
76458,TJC.MU
76459,TGE.MU
76460,722435.TWO
76461,W6Z.HM
76462,N9U.BE
76463,M3Z.SG
76464,NWDHU
76465,SHR.F
76466,LELA.F
76467,IFZ.F
76468,80CB.SG
76469,VBHK.BE
76470,LKU.BE
76471,LITE-U.TI
76472,5S2.F
76473,P2H.MU
76474,VBHK.MU
76475,3M0.BE
76476,NVAM.SG
76477,0H9.SG
76478,1JP.MU
76479,SLW.HM
76480,KWK3.F
76481,I8D.MU
76482,THD.BE
76483,SW7N.F
76484,M3C.MU
76485,19841506.SW
76486,NNND.SG
76487,LNU.BE
76488,HLSS
76489,IL3.F
76490,CHO1.SG
76491,IOV.SG
76492,M04.BE
76493,0KE.SG
76494,WPOB.F
76495,SCNR.BE
76496,4OR.BE
76497,HLBN.DE
76498,HL8.F
76499,9SG.F
76500,ONJ3.MU
76501,SW7N.MU
76502,MYRK.MU
76503,TTI.SW
76504,74S.F
76505,RHO.SG
76506,S24.BE
76507,722461.TWO
76508,WGSA.BE
76509,FI82.F
76510,TNSN.SG
76511,MOZN.SW
76512,RRU.MU
76513,M04.MU
76514,VICO-BTA.ST
76515,KG5.BE
76516,3GU.F
76517,TH7.F
76518,IOV.F
76519,RZK.BE
76520,M1H.F
76521,S24.F
76522,KPI1.SG
76523,NNND.F
76524,SGP1.MU
76525,8PO.BE
76526,4O7.BE
76527,LU2.F
76528,SLW.F
76529,8IN.F
76530,SCNR.F
76531,TTI.F
76532,5TF.F
76533,HLMB
76534,NHL.BE
76535,RHO.MU
76536,OS1.SG
76537,KOA.MU
76538,USI.MU
76539,I8D.BE
76540,TNSN.BE
76541,VBHK.HM
76542,TYG.F
76543,3BG.BE
76544,2TS.F
76545,TYU2.MU
76546,3M0.SG
76547,KO9.BE
76548,RHO.HA
76549,IOV.BE
76550,KWK3.BE
76551,HLS.MU
76552,0H9.F
76553,3BG.MU
76554,NSE.SG
76555,PH2.BE
76556,MZE.BE
76557,031830.TW
76558,WB0.BE
76559,16H.BE
76560,SL3.F
76561,RIHN.BE
76562,46C1.MU
76563,IL3.SG
76564,HL8.MU
76565,STMN.EX
76566,D8HN.F
76567,TTI.SG
76568,SFRN.F
76569,722493.TWO
76570,USI.F
76571,04M.MU
76572,35H.BE
76573,KKI.F
76574,PHBN.F
76575,8209-OL.HK
76576,IWR.BE
76577,N9U.F
76578,HLSSF
76579,NSE.DU
76580,722515.TWO
76581,VTLN.F
76582,KD8.DU
76583,SHRQ.DU
76584,UGD2.MU
76585,FI82.BE
76586,P0A.F
76587,KR8.BE
76588,RHO.DU
76589,KUX.SG
76590,PGH1.SG
76591,PHBN.SG
76592,C3K.SG
76593,VAT.BE
76594,I5T.BE
76595,04M.F
76596,I5T.F
76597,SGP1.BE
76598,N9B.BE
76599,OCWSF
76600,SWTF.F
76601,4OR.MU
76602,CHO.F
76603,06S.BE
76604,KD8.HM
76605,19841505.SW
76606,C9IB.F
76607,SGP1.F
76608,ROH.DU
76609,4O7.F
76610,N9B.MU
76611,KEH.SG
76612,WOKG.BE
76613,HSBG.EX
76614,UGD2.F
76615,4W8.SG
76616,722434.TWO
76617,OGM1.F
76618,HLDS-L.TA
76619,LEHNQ
76620,VLON.F
76621,KD8.F
76622,TMX.SW
76623,RY4A.DU
76624,HLS.BE
76625,SLW.MU
76626,THD.F
76627,KW2.BE
76628,W1U.F
76629,722835.TWO
76630,1JT.F
76631,MJ8.SG
76632,UBHOLDINGS.NS
76633,M3C.DU
76634,MYRK.SG
76635,O5H.MU
76636,ISZA.F
76637,SWS.BE
76638,1T7.SG
76639,B4O1.SG
76640,NHL.F
76641,VTCB.BE
76642,1LUA.F
76643,SKYNF
76644,KPJ.MU
76645,ROH.F
76646,1PC.SG
76647,SIVE-TR.ST
76648,TGE1.SG
76649,WX4.SG
76650,LELA.BE
76651,TVLFA
76652,2283-OL.HK
76653,ONVO.SW
76654,WX4.F
76655,MJ8.F
76656,NNND.MU
76657,8326-OL.HK
76658,723058.TWO
76659,SHNUF
76660,0UI.F
76661,HL8.BE
76662,KPI1.DU
76663,HLBN.F
76664,TGE1.MU
76665,NP9.MU
76666,1831-OL.HK
76667,SUT1.F
76668,OS1.BE
76669,031829.TW
76670,SWTF.MU
76671,RY4A.F
76672,D8HA.BE
76673,D8HA.F
76674,O5H.BE
76675,SW7.HM
76676,8PO.F
76677,HLKMF
76678,HLFBF
76679,UMZ.F
76680,PFH.F
76681,721668.TWO
76682,0OG.F
76683,STMF.EX
76684,3BG.SG
76685,LKU.F
76686,IWR.F
76687,NSE.HM
76688,3882-OL.HK
76689,0OG.BE
76690,PNY.BE
76691,NSEA.F
76692,SCHPN.MX
76693,W1U.SG
76694,TTI.DU
76695,NSE.MU
76696,T3L.BE
76697,VCZ.F
76698,VNC.F
76699,3NT.F
76700,SL3.SG
76701,PNY.DU
76702,4W8.BE
76703,CHO1.F
76704,1862-OL.HK
76705,HL9B.F
76706,SLW.BE
76707,HMXZF
76708,HMTC
76709,HMSVF
76710,588.SI
76711,HMT.DU
76712,HMPRO.BK
76713,HMM.BE
76714,HMCTF
76715,HMT6.BO
76716,HM0.F
76717,HMT.MU
76718,HM6A.SG
76719,4H3.F
76720,HMT.NS
76721,HMM.F
76722,226340.KQ
76723,H2M.F
76724,HM0.BE
76725,HMM.SG
76726,HMT.F
76727,HMSG.L
76728,HMTF
76729,PRESHMP-B.BO
76730,HM5.BE
76731,HML.V
76732,HMCN.MX
76733,4H3.BE
76734,HMPRO-R.BK
76735,HM5.F
76736,HMT.BO
76737,HMNU
76738,HMG.A
76739,HNTM
76740,HNGKY
76741,HNW.A
76742,HN3P.BE
76743,HNT.L
76744,HNTIF
76745,K3FD.SI
76746,HNMR.TA
76747,HNX1.F
76748,HNIB.BE
76749,HNIB.MU
76750,HNM.MU
76751,HNCMF
76752,HNIB.F
76753,HNTIY
76754,HNIB.DU
76755,HO9.F
76756,HNM.SG
76757,HNIB.HM
76758,HNIB.SG
76759,HNGFF
76760,PTHIF
76761,PSMH
76762,PRGAF
76763,PPMH
76764,PMHG
76765,PHMZF
76766,PETV
76767,PEB-PC
76768,PAMI
76769,MYTHY
76770,MURZY
76771,MPT.V
76772,MNHD
76773,MMRTY
76774,MLNHF
76775,MLMHO.PA
76776,MIHI
76777,MHRIL.BO
76778,MHLG
76779,MHGUP
76780,MH-PA
76781,MGMB
76782,MDNDF
76783,MDCRE
76784,MCTH
76785,MCHHF
76786,MBIT
76787,LTDH
76788,LKHLY
76789,LIHC
76790,LFSYY
76791,LFSYF
76792,LESAF
76793,LBTL.TA
76794,LAHO
76795,LBRMF
76796,INTH
76797,INN-PC
76798,INDIAHOME.BO
76799,IMPUY
76800,IMHC
76801,IHLDY
76802,IEGH
76803,IDBJF
76804,I07.SI
76805,HWATF
76806,HUIHY
76807,HSR.V
76808,HSCHF
76809,HSCC
76810,HRZCB
76811,HRZCA
76812,HPIL
76813,HOVS.BO
76814,HOTPOT.BK
76815,HOTLINET.BO
76816,HORZW
76817,HOOB
76818,HOLHF
76819,HOCPY
76820,H20.SI
76821,C6D1.F
76822,911626.TW
76823,8397.KL
76824,7088@BN.KL
76825,5169@BN.KL
76826,3706.TW
76827,0US.SG
76828,E6U.BE
76829,SFI.F
76830,SUPREME.BO
76831,LBA.BE
76832,SHDH
76833,2730.TWO
76834,KRKA.SG
76835,BAUD.IL
76836,B1N.SI
76837,NIHDQ
76838,2PP.F
76839,0P7.BE
76840,HOTLSILV.BO
76841,2LS.F
76842,8237-OL.HK
76843,HQ9.F
76844,INTLHOME.BO
76845,STGUJHS.BO
76846,PNEUMATIC-BE.NS
76847,PEIW
76848,TENDA.AX
76849,900140.KS
76850,KSTV
76851,SLT.SW
76852,POLHO.IS
76853,N3RN.SG
76854,PYPL-U.TI
76855,1HTA.SG
76856,MMHDF
76857,SAHARAHOUS.BO
76858,IL0A.L
76859,O4B.MU
76860,RGNYMIS.BO
76861,MAXAF
76862,O4B.SG
76863,HON.MX
76864,R6R.F
76865,HZNM
76866,MUB.F
76867,PETKM.IS
76868,TLFXD
76869,SLT.HA
76870,MRFGF
76871,2L5.F
76872,01H.DU
76873,8404.TW
76874,SFQ.DU
76875,IFA.BE
76876,POLOHOT.BO
76877,SMP.AX
76878,INDHOTEL4.BO
76879,MWI.MU
76880,IFA.F
76881,SHPMF
76882,HOX.F
76883,INH.SW
76884,NEMO5.SA
76885,HPIFF
76886,HPQ-U.TI
76887,HPI.AX
76888,HPE.BE
76889,7HP.F
76890,7HP.HM
76891,2HP.MU
76892,6559.TWO
76893,7HP.SG
76894,HPE.F
76895,HPQF.EX
76896,7HP.BE
76897,HPQ.SW
76898,H15.SI
76899,HPTX
76900,HP3.F
76901,P7VU.SI
76902,HPE.MX
76903,HPT.BK
76904,HP2J.F
76905,HP3.SG
76906,7HP.DE
76907,HP3.DU
76908,HP4.F
76909,HPI2.F
76910,HPCOTTON.BO
76911,2HP.HM
76912,7HP.MU
76913,HPT-R.BK
76914,HPI2.BE
76915,7HP.DU
76916,2HP.SG
76917,2HP.F
76918,HP4.BE
76919,HPTOD
76920,2HP.BE
76921,HQ8A.BE
76922,HQ8A.F
76923,094840.KQ
76924,HQU1.F
76925,NH-EQ.NS
76926,HRZ.SG
76927,HRTPY
76928,HRPK.SG
76929,HRT.MU
76930,HRL.AX
76931,HRB.MU
76932,HRB.DU
76933,HRN.L
76934,NH.NS
76935,H22.F
76936,HRU.MU
76937,HRZ.BE
76938,HRJ1.F
76939,HR5.F
76940,NH.BO
76941,HR3.MU
76942,HRB.SG
76943,HRPK.BE
76944,HRC.F
76945,HRT.A
76946,HR5.BE
76947,HRON.TA
76948,HRT.BE
76949,HRPK.DU
76950,HRT.SG
76951,HRPK.F
76952,HRZ.DU
76953,HRCXF
76954,HRZ.F
76955,HRAK.AT
76956,HRT.F
76957,HRPK.MU
76958,HSZ.MU
76959,HSSHF
76960,HSIL.BO
76961,HSTRF
76962,4CL1.BE
76963,HSCEF
76964,HSE-PA.TO
76965,4CL1.SG
76966,HSIL.NS
76967,HSPG
76968,HS4.F
76969,4CL1.F
76970,HSIL-EQ.NS
76971,HSM.BE
76972,HSM.F
76973,HSI.AT
76974,HSKCF
76975,4194.TWO
76976,HSB-PC.TO
76977,HSBCAHOA.MX
76978,TUBJ.DU
76979,4406.TWO
76980,HSZ.F
76981,HSXKOR-A
76982,HSIL6.BO
76983,HTMEDIA.NS
76984,HTMEDIA.BO
76985,HTCKF
76986,HTOO
76987,HTU.BE
76988,HTWO
76989,HTU.F
76990,214330.KS
76991,HTZZF
76992,HTU.MU
76993,HTD.MU
76994,S1V.DU
76995,HTMEDIBBPH.BO
76996,HT4.BE
76997,HTH.BE
76998,HTC.BK
76999,HTD.F
77000,HTAL7L.SA
77001,HTD.BE
77002,S1V.SG
77003,UII.F
77004,HTR.BE
77005,4924.TWO
77006,PD0.F
77007,HTMEDIA6.BO
77008,HTD.SG
77009,HTBNF
77010,HT4.MU
77011,HTM.A
77012,HTH.F
77013,S1V.F
77014,HTC-R.BK
77015,HTH.DU
77016,HTR.F
77017,HT4.F
77018,MHR-PD
77019,MGYTF
77020,HUSIF
77021,H73.SI
77022,OTP.SG
77023,722032.TWO
77024,HU3.DU
77025,722863.TWO
77026,721667.TWO
77027,HUR.L
77028,PPL.MU
77029,HUSI-PD
77030,721810.TWO
77031,722958.TWO
77032,0969-OL.HK
77033,MGYB.SG
77034,INDIANHUME.NS
77035,MHRCP
77036,030974.TW
77037,6830-OL.HK
77038,H09.F
77039,KNZ2.BE
77040,HUM.DU
77041,200670.KQ
77042,1886-OL.HK
77043,1340-OL.HK
77044,MGYB.F
77045,H09.MU
77046,722738.TWO
77047,CORAL-HUB.BO
77048,SHREEJAL.BO
77049,H9O1.F
77050,SHGKY
77051,4805.TWO
77052,1303-OL.HK
77053,722806.TWO
77054,HUBTOWN.BO
77055,6487.TWO
77056,MHRGQ
77057,RMV1.BE
77058,HUR.BE
77059,KNZ2.F
77060,SHGKF
77061,0381-OL.HK
77062,HUP1.BE
77063,721904.TWO
77064,P7E.F
77065,SRRA.F
77066,030972.TW
77067,MOGA.BE
77068,05379P.TW
77069,096.BE
77070,HUBR-B.ST
77071,6508.TWO
77072,721582.TWO
77073,721541.TWO
77074,HU3.SG
77075,SRRA.BE
77076,MOGA.MU
77077,030968.TW
77078,721732.TWO
77079,6HR.F
77080,CHRN
77081,0NUG.L
77082,5169PB@OM.KL
77083,HUM.MU
77084,510220.SS
77085,HUDRF
77086,HUN.L
77087,030970.TW
77088,H09.SG
77089,OTP.MU
77090,KWG.BE
77091,HUSI-PZCL
77092,OCKA.F
77093,MOGA.F
77094,H9O1.DU
77095,OCKA.SG
77096,TVK1.MU
77097,722759.TWO
77098,5328.TWO
77099,H9O1.BE
77100,1823-OL.HK
77101,MHR-PE
77102,MOGA.SG
77103,PAPERPROD.NS
77104,030973.TW
77105,HUSI-PDCL
77106,5169.KL
77107,HUKI.F
77108,HUSA.A
77109,6HB.MU
77110,718327.TWO
77111,722981.TWO
77112,HUM.F
77113,H09.BE
77114,MHRC
77115,0YT.F
77116,722740.TWO
77117,1593.TWO
77118,HU6.BE
77119,CHUDF
77120,6HR.BE
77121,HUP1.SG
77122,T1203Y.TWO
77123,HUA.V
77124,221950.KQ
77125,1280-OL.HK
77126,096.F
77127,HUP1.F
77128,HUA-H.V
77129,T1249Y.TWO
77130,HUSYS.NS
77131,INDIANHUM.NS
77132,1689-OL.HK
77133,HUSQB.ST
77134,RMV1.F
77135,145020.KQ
77136,0M69.L
77137,HUKI.MU
77138,HUBTOWN.NS
77139,5169PA.KL
77140,11800015.KS
77141,510300.SS
77142,HUKI.BE
77143,1101-OL.HK
77144,8HBN.F
77145,722739.TWO
77146,HUB.AX
77147,HUO.BE
77148,HUSI-PZ
77149,KWG.SG
77150,030969.TW
77151,030971.TW
77152,MGYB.MU
77153,5295.TWO
77154,096.MU
77155,030975.TW
77156,MGYB.BE
77157,ROB.V
77158,RMV1.MU
77159,HUD.V
77160,HUN2.F
77161,T1201Y.TWO
77162,5169@OM.KL
77163,INDIANHUME.BO
77164,206H.F
77165,JLH.L
77166,721865.TWO
77167,1446-OL.HK
77168,H16.SI
77169,0336-OL.HK
77170,HUM.SG
77171,HU3.MU
77172,MHRCG
77173,NATHUEC.BO
77174,1071-OL.HK
77175,5169PB.KL
77176,OTP.DU
77177,CHE.SG
77178,722805.TWO
77179,HVE.MU
77180,HVB.HA
77181,HVE.SG
77182,HVE.F
77183,HVYB
77184,HVB.BE
77185,HVE.BE
77186,HVB.F
77187,HVB.HM
77188,HVO.L
77189,6688.KL
77190,HWALD
77191,6688@OM.KL
77192,HWDJF
77193,HWSA.HA
77194,1905.TW
77195,H19.SI
77196,HWSA.MU
77197,HWSA.HM
77198,HWSA.SG
77199,5481.TWO
77200,HWL.BE
77201,HWSA.BE
77202,HWT1.SG
77203,HWSA.DU
77204,6163.TWO
77205,HXXA.F
77206,HX5A.MU
77207,HX5A.BE
77208,HX5A.F
77209,HXXA.BE
77210,HXSCF
77211,1085-OL.HK
77212,HXXA.SG
77213,PRGE
77214,HZNDF
77215,HYPMY
77216,HYMLF
77217,HYUD.L
77218,600.SI
77219,1HTA.BE
77220,HYPOY
77221,170030.KQ
77222,HYW.HM
77223,5212.TWO
77224,HYDROS&S.BO
77225,189980.KQ
77226,HYQ.HA
77227,3HB.F
77228,NOH1.DU
77229,HYDRA.AS
77230,HYSYF
77231,6EH.F
77232,MANX.L
77233,227840.KS
77234,1HTA.F
77235,HYTONE.BO
77236,1HTA.MU
77237,NOH1.BE
77238,NOH1.SG
77239,HYQ.DU
77240,3M2.F
77241,HYR.BE
77242,1H3.SG
77243,HYF.MU
77244,HYQ.SG
77245,GRYND
77246,HYQ.HM
77247,BANGN
77248,NOH1.MU
77249,HYG.SW
77250,HYQ.F
77251,HYF.HM
77252,NHY.SW
77253,NOH1.HM
77254,7171.L
77255,HYF.BE
77256,HYQ.MU
77257,HYKUF
77258,SH7.BE
77259,63632.ST
77260,HYPERSOFT.BO
77261,HYI.F
77262,HYUO.L
77263,226360.KQ
77264,HYFXY
77265,HYDRO.BK
77266,NOH1.F
77267,HYF.F
77268,HYDROSBBPH.BO
77269,HYI.MU
77270,HYDG.L
77271,HYRR
77272,HYDRO-R.BK
77273,6457.TWO
77274,HYF.SG
77275,1396-OL.HK
77276,ICDZF
77277,SW81.F
77278,3M2.BE
77279,HYW.F
77280,INDSILHYD.BO
77281,TRELCHE-B.BO
77282,HYFXF
77283,HYF.DU
77284,HYI.BE
77285,HYW.MU
77286,HZH.BE
77287,HZ4.BE
77288,HZNQF
77289,HZRZF
77290,HZMXF
77291,HZHI
77292,HZBRD
77293,HZNOF
77294,HZRZD
77295,HZNFF
77296,IAC
77297,IACI
77298,IAHL
77299,IAGX
77300,ENGI4F.SA
77301,0LWU.L
77302,IAG.BO
77303,NC91.SG
77304,NC91.F
77305,IARTV
77306,IAL.BE
77307,R2:RDNI3S.SA
77308,NC91.BE
77309,SPRI3F.SA
77310,SPRI5.SA
77311,R2:BAHI3S.SA
77312,IAPF.EX
77313,IAU.AX
77314,BAHI3F.SA
77315,ROMI3F.SA
77316,PATI4F.SA
77317,PRVI3L.SA
77318,SPRI3.SA
77319,R2:ROMI3S.SA
77320,IAT.AX
77321,IAL.F
77322,IAM.NX
77323,ENGI3.SA
77324,IAB.AX
77325,POSI3.SA
77326,IAL.MU
77327,CALI4F.SA
77328,RDNI3F.SA
77329,R2:ENGI4S.SA
77330,RDNI3.SA
77331,TERI3F.SA
77332,IMG.SW
77333,PATI3F.SA
77334,POSI3F.SA
77335,IAM.PA
77336,ROMI3.SA
77337,IAH.F
77338,IASO.AT
77339,SPRI5F.SA
77340,IAL.DU
77341,IJ5.BE
77342,IAXFF
77343,R2:SPRI6S.SA
77344,R2:SPRI3S.SA
77345,IAPLF
77346,PRVI3F.SA
77347,PATI4.SA
77348,IAUFF
77349,IATA.JK
77350,TERI3.SA
77351,R2:POSI3S.SA
77352,R2:PATI4S.SA
77353,IBDSF
77354,IBT.V
77355,IBINFO.BO
77356,IBV-O.CR
77357,IBI.BE
77358,IBM.MU
77359,IBM-U.TI
77360,IBI.TA
77361,0JV.BE
77362,IBT.BE
77363,IBULHSGFIN-EQ.NS
77364,ISK.F
77365,IBM.F
77366,IBS.LS
77367,IBXL11.SA
77368,IBG-DBA.TO
77369,IBI.F
77370,IBST.JK
77371,IB8.AX
77372,IBIO.A
77373,IBMF.EX
77374,IOB.SG
77375,IBMA.NX
77376,IBT.F
77377,IBVENTURES-EQ.NS
77378,WUNI34.SA
77379,IBM.DU
77380,IBIDF
77381,IBM.HA
77382,IBWSL.BO
77383,IBCA
77384,IBFN.JK
77385,IBM.SG
77386,IBVENTURES.NS
77387,230980.KQ
77388,225430.KQ
77389,IBYNF
77390,IBVA.F
77391,0JV.F
77392,IBXNF
77393,IBM.L
77394,IBVENTURES.BO
77395,IBLHD
77396,IBPOW6.BO
77397,0JV.SG
77398,IBV.CR
77399,IBBRP
77400,2897.TWO
77401,8050.TWO
